TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
2025-01-27;AKBNK.E;AKBANK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKBNK;SI;0;1;1;0;;0;66.45;65.4;65.4;64.95;66.65;66;66;-0.677;66;66.05;65.909;5137497195.8;77948259;45512;0;60481920;924800;891;120996876;1833286;326;18664866;282801;59;65;66.65;65.867;1388660270.95;21082789;13389;0;0;0;0;0;0;0;0;0;1;0
2025-01-27;AKCNS.E;AKCANSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKCNS;SI;0;0;0;0;;0;206.3;206.3;206.3;198.3;217.8;202;202;-2.084;202;202.5;206.253;451445649.7;2188797;28174;0;950836.7;4609;124;1892336;9368;51;527220;2610;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;AKFGY.E;AKFEN GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFGY;SI;0;0;0;0;;0;2.1;2.09;2.09;2.05;2.1;2.06;2.06;-1.905;2.05;2.06;2.073;75868863.05;36589885;3024;0;3523459.94;1685866;155;3672786.36;1782906;80;737135.98;357833;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;AKFIS.E;AKFEN INSAAT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFIS;SI;0;0;0;0;;0;31.4;31.4;31.4;30.6;32.34;30.6;30.6;-2.548;30.6;30.62;31.418;1211077787;38546738;109099;0;17176899;547035;4020;9675873;316205;760;4098472.2;133937;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;AKFYE.E;AKFEN YEN. ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFYE;SI;0;1;0;0;;0;19.11;18.94;18.94;18.52;19.03;18.52;18.52;-3.087;18.52;18.56;18.752;50588427.41;2697797;7492;0;780896.2;41230;142;1657354.8;89490;96;274077.48;14799;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;AKGRT.E;AKSIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKGRT;SI;0;0;0;0;;0;8.23;8.21;8.21;8.1;8.29;8.17;8.17;-0.729;8.15;8.17;8.2;111675361.24;13618657;6110;0;534709.09;65129;233;842416.87;103111;36;14599.79;1787;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;AKSA.E;AKSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSA;SI;0;1;0;0;;0;11;11.02;11.02;10.79;11.18;10.97;10.97;-0.273;10.96;10.97;10.977;147669156.76;13452262;16831;0;1997782.74;181287;314;1329838.25;121225;77;54893.88;5004;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;AKSEN.E;AKSA ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSEN;SI;0;1;0;0;;0;42.58;42.52;42.52;41.16;42.86;41.5;41.5;-2.536;41.4;41.5;41.743;205587974.36;4925066;12922;0;1847791.64;43457;269;6578040.5;158507;76;568135;13690;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;AKSGY.E;AKIS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSGY;SI;0;0;0;0;;0;7.2;7.2;7.2;7;7.2;7.06;7.06;-1.944;7.06;7.08;7.081;22269083.98;3144932;1422;0;25984.8;3609;43;414379.64;58694;27;1765;250;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ALARK.AOF;ALARKO HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFALARK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ALARK.E;ALARKO HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALARK;SI;0;1;1;0;;0;89.75;89.05;89.05;87.4;89.1;88.45;88.45;-1.448;88.4;88.45;88.192;463715604.25;5258003;21043;0;2603376.75;29235;268;13545675.25;153145;116;804806.55;9099;20;87.4;89.1;88.104;142469940.5;1617074;7010;0;0;0;0;0;0;0;0;0;1;0
2025-01-27;ALBRK.E;ALBARAKA TURK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALBRK;SI;0;0;0;0;;0;7.55;7.52;7.52;7.27;7.52;7.35;7.35;-2.649;7.33;7.35;7.378;101606008.9;13772398;5857;0;384820.96;51173;221;1378742.4;187584;35;6453.3;878;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;ALFAS.E;ALFA SOLAR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALFAS;SI;0;1;0;0;;0;74.6;74.7;74.7;73.4;75.35;74.4;74.4;-0.268;74.35;74.4;74.297;213626130.85;2875316;11273;0;1128343.5;15105;137;7419391.2;99723;77;60636;815;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ALGYO.E;ALARKO GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALGYO;SI;0;0;0;0;;0;21.98;21.9;21.9;21.5;22.14;21.6;21.6;-1.729;21.58;21.6;21.754;49862182.2;2292077;4579;0;601593;27470;118;797580;36925;49;94564.8;4378;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ALTNY.E;ALTINAY SAVUNMA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALTNY;SI;0;1;0;0;;0;76.4;76.4;76.4;75.3;76.95;75.65;75.65;-0.982;75.65;75.7;75.957;182360898.85;2400830;18725;0;1405148.8;18392;439;1315931.75;17395;71;172860.25;2285;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;ANHYT.E;ANADOLU HAYAT EMEK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANHYT;SI;0;1;0;0;;0;106.9;106.9;106.9;103.7;107.9;104.3;104.3;-2.432;104.3;104.6;104.894;67838244.5;646734;4256;0;867279.7;8113;113;644469.7;6179;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ANSGR.E;ANADOLU SIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANSGR;SI;0;1;0;0;;0;113.4;112.9;112.9;111.8;115;112.7;112.7;-0.617;112.6;112.7;113.039;115773005.9;1024185;4318;0;636868.9;5641;62;3212062.7;28501;68;231598.5;2055;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ARASE.E;DOGU ARAS ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARASE;SI;0;0;0;0;;0;50.8;50.75;50.75;49.82;50.8;49.94;49.94;-1.693;49.92;49.94;50.102;26191504.11;522764;3132;0;82113.5;1618;51;72313.12;1448;27;67968.34;1361;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;ARCLK.E;ARCELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARCLK;SI;0;1;0;0;;0;131;130;130;129;132.6;130.7;130.7;-0.229;130.6;130.7;130.649;435109757.7;3330362;16178;0;5215340;40118;396;11185436.7;85581;111;1626692.2;12446;35;129.1;132.6;130.372;81903929.8;628232;3461;0;0;0;0;0;0;0;0;0;1;0
2025-01-27;ARDYZ.E;ARD BILISIM TEKNOLOJILERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARDYZ;SI;0;1;0;0;;0;39.1;39;39;37.66;39;37.66;37.66;-3.683;37.64;37.66;38.27;80602694.52;2106163;8300;0;381498;9782;131;1100236.9;29215;119;405221.6;10760;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;ARMGD.E;ARMADA GIDA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARMGD;SI;0;0;0;0;;0;35.26;35.22;35.22;33.92;35.48;33.92;33.92;-3.8;33.9;33.92;34.391;233498770.72;6789485;22547;0;948439.38;26929;176;6008181.76;177128;364;830599.04;24487;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ASELS.AOF;ASELSAN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASELS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ASELS.E;ASELSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASELS;SI;0;1;1;0;;0;85.15;85;85;84.3;87;85.85;85.85;0.822;85.85;85.95;85.843;3912351010;45575561;50725;0;20511095;241307;2402;85814286.4;999584;356;4791460.2;55812;32;84.3;86.95;85.834;803888173.15;9365658;11579;0;0;0;0;0;0;0;0;0;1;1
2025-01-27;ASGYO.E;ASCE GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASGYO;SI;0;0;0;0;;0;11.87;11.78;11.78;11.45;11.85;11.61;11.61;-2.19;11.56;11.61;11.623;21772893.04;1873266;2936;0;96607.78;8201;47;871887.78;75098;32;55043.01;4741;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ASTOR.AOF;ASTOR ENERJI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASTOR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;ASTOR.E;ASTOR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASTOR;SI;0;1;1;0;;0;128;127.8;127.8;126.9;130.6;128;128;0;128;128.1;128.467;1855693199.6;14444937;37694;0;10820953.8;84671;471;27515776;214967;149;13960320;109065;25;126.9;130.5;128.515;224210888.5;1744630;5000;0;0;0;0;0;0;0;0;0;1;0
2025-01-27;ATAKP.E;ATAKEY PATATES;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATAKP;SI;0;0;0;0;;0;44.62;44.7;44.7;43.94;44.7;43.98;43.98;-1.434;43.98;44.12;44.191;12838663.2;290527;3020;0;85064.1;1903;56;389926.68;8866;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;ATATP.E;ATP YAZILIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATATP;SI;0;0;0;0;;0;115.5;115.2;115.2;111.2;115.5;111.8;111.8;-3.203;111.7;111.8;112.983;41619898.8;368373;2817;0;44121.6;383;17;253227;2265;23;60148.4;538;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;AVPGY.E;AVRUPAKENT GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVPGY;SI;0;0;0;0;;0;60.5;60.05;60.05;59.9;62.05;61.55;61.55;1.736;61.55;61.6;61.066;171269894.6;2804656;15850;0;830371.4;13828;92;1083895.5;17610;45;271558.6;4412;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;AYDEM.E;AYDEM ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYDEM;SI;0;0;0;0;;0;23.58;23.52;23.52;22.64;23.52;22.76;22.76;-3.478;22.74;22.76;22.931;65451870.04;2854269;4787;0;291130.56;12378;99;1347346.48;59198;60;284977.96;12521;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;AYGAZ.E;AYGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYGAZ;SI;0;0;0;0;;0;159.7;159.2;159.2;157.9;161;160;160;0.188;159.8;160;159.393;41217559.4;258590;4095;0;352946.4;2217;79;1342720;8392;23;16640;104;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;AZTEK.E;AZTEK TEKNOLOJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAZTEK;SI;0;0;0;0;;0;49.48;49.2;49.2;47.76;49.8;47.8;47.8;-3.395;47.8;47.84;48.522;61151189.02;1260280;5507;0;158276.4;3217;71;1138548.2;23819;66;5975;125;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BASGZ.E;BASKENT DOGALGAZ GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBASGZ;SI;0;0;0;0;;0;31.44;31.44;31.44;30.94;31.76;31.64;31.64;0.636;31.6;31.64;31.382;14859277.78;473496;3221;0;86617.2;2755;63;668553.2;21130;21;106500.24;3366;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BERA.E;BERA HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBERA;SI;0;1;0;0;;0;15.61;15.61;15.61;15.31;15.82;15.32;15.32;-1.858;15.32;15.33;15.51;126958187.99;8185352;9474;0;1320855.76;84616;122;3385122.52;220961;109;846001.04;55222;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BFREN.E;BOSCH FREN SISTEMLERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBFREN;SI;0;0;0;0;;0;652;652;652;640.5;652;641.5;641.5;-1.61;641.5;643;645.11;27351377.5;42398;3192;0;230156;353;43;438144.5;683;24;17962;28;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BIENY.E;BIEN YAPI URUNLERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBIENY;SI;0;0;0;0;;0;32.88;32.96;32.96;31.74;33.2;31.76;31.76;-3.406;31.74;31.76;32.221;42076035.5;1305864;14398;0;369811.2;11220;49;956515.92;30117;63;396936.48;12498;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BIMAS.AOF;BIM MAGAZALAR AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFBIMAS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BIMAS.E;BIM MAGAZALAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBIMAS;SI;0;1;1;0;;0;514;511.5;511.5;502.5;511.5;505.5;505.5;-1.654;505;505.5;505.773;2192652065;4335247;32082;0;16631422.5;32515;523;83988319.5;166149;313;7045153.5;13937;71;502.5;511.5;506.085;531501312;1050221;9727;0;0;0;0;0;0;0;0;0;1;1
2025-01-27;BINBN.E;BIN ULASIM TEKNOLOJILERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBINBN;SI;0;0;0;0;;0;101.5;101.5;101.5;97.35;103.8;97.65;97.65;-3.793;97.6;97.65;100.397;89793668.4;894382;6932;0;2777547.5;27365;132;774852.75;7935;32;458564.4;4696;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BINHO.E;1000 YATIRIMLAR HOL.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBINHO;SI;0;0;0;0;;0;288.75;288.75;288.75;281;288.75;282.5;282.5;-2.165;282.25;282.5;283.819;86495081.25;304754;6650;0;254388.75;881;91;1231982.5;4361;46;101417.5;359;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BIOEN.E;BIOTREND CEVRE VE ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBIOEN;SI;0;0;0;0;;0;15.24;15.24;15.24;14.87;15.25;14.96;14.96;-1.837;14.96;14.98;15.021;34859384.72;2320658;4394;0;384337.56;25219;63;290328.72;19407;34;7480;500;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BJKAS.E;BESIKTAS FUTBOL YAT.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBJKAS;SI;0;0;0;0;;0;4.76;4.75;4.75;4.65;4.91;4.74;4.74;-0.42;4.74;4.76;4.725;172932818.35;36597124;11109;0;343591.25;72335;211;1317516.18;277957;63;16395.66;3459;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BOBET.E;BOGAZICI BETON SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBOBET;SI;0;0;0;0;;0;24.78;24.96;24.96;24.14;24.96;24.38;24.38;-1.614;24.34;24.38;24.488;78169689.48;3192205;6607;0;439595.52;17612;79;499082.98;20471;39;71847.86;2947;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BORLS.E;BORLEASE OTOMOTIV;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBORLS;SI;0;0;0;0;;0;72.95;72.95;72.95;71.85;73.15;73;73;0.069;73;73.05;72.774;41712063.75;573176;2589;0;508607.4;6972;183;1058719;14503;19;570860;7820;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BORSK.E;BOR SEKER;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBORSK;SI;0;0;0;0;;0;23;23;23;22.42;23.02;22.42;22.42;-2.522;22.4;22.42;22.6;34232532.38;1514718;5259;0;213555;9285;226;539739.08;24074;52;89859.36;4008;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-01-27;BRISA.E;BRISA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBRISA;SI;0;0;0;0;;0;85.1;85;85;83.7;85;83.7;83.7;-1.645;83.7;84;84.195;16030418.9;190396;2307;0;317560;3736;51;513332.1;6133;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-01-27;BRSAN.E;BORUSAN BORU SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBRSAN;SI;0;1;0;0;;0;411.25;410.5;410.5;401.75;410.5;404.25;404.25;-1.702;404;404.25;405.505;153905084;379539;8438;0;823463;2006;94;6524595;16140;90;114402.75;283;7;401.75;410;405.816;45313769.5;111661;2092;0;0;0;0;0;0;0;0;0;1;0
